,t1,t2,avg
ZK1320.7,450.00000,650.00000,550.0
ZK1320.9,510.000000,650.000000,580.0
ZK1320.11,450.0000,575.0000,512.5
shk-1,269.9964725,510.0000008,389.99823664999997
ZK1321.4,575.00000,650.00000,612.5
D2023.1,212.500000,330.000000,271.25
bkip-1,155.0000000,390.0000000,272.5
C05D12.3,4.500000e+02,5.100000e+02,480.0
C06C3.9,1.550000e+02,6.500000e+02,402.5
zipt-2.1,510.000000,575.000000,542.5
cyp-25A3,5.100000e+02,5.750000e+02,542.5
C37A5.3,5.750000e+02,6.500000e+02,612.5
C37A5.6,4.500000e+02,5.100000e+02,480.0
F46A8.11,3.900000e+02,4.500000e+02,420.0
K08E5.1,1.550000e+02,5.750000e+02,365.0
M04D5.1,1.550000e+02,3.300000e+02,242.5
R13H4.2,575.00000,650.00000,612.5
VM106R.1,155.00000,450.00000,302.5
Y18D10A.22,4.500000e+02,5.100000e+02,480.0
Y37H9A.5,212.500000,330.000000,271.25
Y52B11A.11,1.550000e+02,3.300000e+02,242.5
Y57G11C.30,4.500000e+02,5.100000e+02,480.0
mdt-9,390.0000,650.0000,520.0
Y106G6D.5,450.00000,575.00000,512.5
best-23,450.00000,650.00000,550.0
AH9.1,2.125000e+02,4.500000e+02,331.25
AH9.3,155.00000,510.00000,332.5
AH9.4,1.550000e+02,2.700000e+02,212.5
B0025.4,575.0000,650.0000,612.5
B0034.1,5.750000e+02,6.500000e+02,612.5
B0034.4,4.500000e+02,6.500000e+02,550.0
B0034.5,575.0000000,650.0000000,612.5
B0041.1,5.750000e+02,6.500000e+02,612.5
ain-2,390.0000,450.0000,420.0
lmd-2,155.00000,450.00000,302.5
B0041.5,155.00000,510.00000,332.5
ptps-1,575.000000,650.000000,612.5
B0041.8,155.0000,390.0000,272.5
bath-20,3.300000e+02,3.900000e+02,360.0
bath-24,212.5000000,650.0000000,431.25
math-1,3.300000e+02,3.900000e+02,360.0
B0205.1,212.50000,390.00000,301.25
B0205.4,5.750000e+02,6.500000e+02,612.5
B0205.5,3.300000e+02,6.500000e+02,490.0
B0205.6,155.0000,390.0000,272.5
B0205.8,390.00000,650.00000,520.0
B0205.9,155.00000,650.00000,402.5
B0205.10,330.0000000,390.0000000,360.0
mrpl-9,330.0000,510.0000,420.0
B0207.1,450.0000000,510.0000000,480.0
B0207.5,4.500000e+02,5.100000e+02,480.0
B0207.6,330.00000,450.00000,390.0
B0207.11,1.550000e+02,6.500000e+02,402.5
otpl-1,1.550000e+02,5.750000e+02,365.0
B0212.3,212.50000,575.00000,393.75
nstp-6,155.00000,650.00000,402.5
cyp-34A5,1.550000e+02,6.500000e+02,402.5
cyp-34A6,212.5000000,650.0000000,431.25
cyp-34A7,3.900000e+02,4.500000e+02,420.0
cyp-34A8,4.500000e+02,6.500000e+02,550.0
cyp-34A9,270.000000,650.000000,460.0
nlp-34,5.100000e+02,5.750000e+02,542.5
faah-1,212.500000,270.000000,241.25
faah-2,155.000000,575.000000,365.0
B0218.5,2.125000e+02,5.750000e+02,393.75
clec-51,3.900000e+02,5.100000e+02,450.0
clec-52,3.900000e+02,4.500000e+02,420.0
B0222.1,330.0000000,510.0000000,420.0
pitr-3,3.900000e+02,6.500000e+02,520.0
B0222.5,4.500000e+02,5.100000e+02,480.0
gad-3,2.125000e+02,2.700000e+02,241.25
B0222.10,2.125000e+02,3.900000e+02,301.25
B0228.1,330.00000,510.00000,420.0
cpna-2,2.695635e+02,4.244962e+02,347.02985
trx-1,330.00000,575.00000,452.5
B0228.6,330.0000,510.0000,420.0
B0228.7,270.000000,510.000000,390.0
B0238.1,155.00000,212.50000,183.75
srt-70,5.100000e+02,5.750000e+02,542.5
B0238.7,4.500000e+02,5.100000e+02,480.0
srt-69,155.0000000,575.0000000,365.0
B0238.9,1.550000e+02,5.750000e+02,365.0
natc-2,510.0000,650.0000,580.0
B0238.11,155.0000,212.5000,183.75
B0238.12,5.100000e+02,6.500000e+02,580.0
B0244.4,3.900000e+02,4.500000e+02,420.0
B0244.5,2.125000e+02,2.700000e+02,241.25
B0244.6,2.125000e+02,3.300000e+02,271.25
egg-1,212.5000000,575.0000000,393.75
B0244.9,3.900000e+02,4.500000e+02,420.0
B0244.10,510.0000000,575.0000000,542.5
B0244.11,4.500000e+02,5.100000e+02,480.0
B0252.1,450.0000000,575.0000000,512.5
B0252.3,575.0000000,650.0000000,612.5
B0261.1,212.5000,450.0000,331.25
mrpl-47,155.00000,575.00000,365.0
B0261.5,5.750000e+02,6.500000e+02,612.5
B0261.6,212.5000000,650.0000000,431.25
B0261.7,1.550000e+02,5.750000e+02,365.0
B0261.8,390.0000,450.0000,420.0
B0273.1,155.000000,510.000000,332.5
snpc-3.1,5.750000e+02,6.500000e+02,612.5
ggtb-1,450.0000,650.0000,550.0
B0280.2,5.100000e+02,5.750000e+02,542.5
rpia-1,155.00000,575.00000,365.0
cpg-2,4.500000e+02,5.100000e+02,480.0
B0280.7,155.000000,575.000000,365.0
B0280.9,155.00000,390.00000,272.5
pot-1,212.5000000,650.0000000,431.25
B0280.11,1.550000e+02,2.125000e+02,183.75
B0280.13,5.750000e+02,6.500000e+02,612.5
B0281.3,5.100000e+02,5.750000e+02,542.5
B0281.5,155.0000,212.5000,183.75
B0281.6,4.500000e+02,5.100000e+02,480.0
B0286.1,155.00000,575.00000,365.0
pacs-1,510.00000,575.00000,542.5
B0294.1,2.700000e+02,3.300000e+02,300.0
B0302.5,1.550000e+02,5.100000e+02,332.5
anmt-1,212.50000,450.00000,331.25
B0303.3,390.0000,650.0000,520.0
B0303.4,155.0000,450.0000,302.5
B0303.7,450.00000,575.00000,512.5
sdz-1,2.125000e+02,6.500000e+02,431.25
vps-33.1,212.50000,510.00000,361.25
B0303.11,155.000000,510.000000,332.5
B0303.14,575.000000,650.000000,612.5
mrpl-11,155.00000,390.00000,272.5
B0304.2,5.750000e+02,6.500000e+02,612.5
cyp-23A1,270.00000,650.00000,460.0
B0304.4,155.000000,510.000000,332.5
B0310.1,270.000000,390.000000,330.0
B0310.2,155.000000,575.000000,365.0
B0310.3,390.000000,450.000000,420.0
ugt-46,510.000000,650.000000,580.0
B0310.6,575.00000,650.00000,612.5
B0336.3,155.0000,650.0000,402.5
B0336.5,212.5000,575.0000,393.75
abi-1,390.0000,450.0000,420.0
B0336.7,155.00000,450.00000,302.5
hpo-28,155.00000,450.00000,302.5
B0336.13,510.0000,575.0000,542.5
B0348.2,5.100000e+02,5.750000e+02,542.5
B0348.5,155.000000,575.000000,365.0
B0353.1,3.300000e+02,5.100000e+02,420.0
B0361.2,270.00000,575.00000,422.5
B0361.3,155.0000,212.5000,183.75
B0361.4,450.0000000,510.0000000,480.0
psd-1,155.0000,450.0000,302.5
B0361.6,212.50000,650.00000,431.25
pho-5,510.00000,575.00000,542.5
algn-11,510.00000,650.00000,580.0
B0361.9,155.00000,575.00000,365.0
ykt-6,212.50000,450.00000,331.25
B0361.11,3.900000e+02,4.500000e+02,420.0
pdi-6,330.000,650.000,490.0
B0403.5,2.125000e+02,3.300000e+02,271.25
vang-1,155.00000,390.00000,272.5
B0410.3,450.000000,510.000000,480.0
trpp-11,155.0000,650.0000,402.5
srz-4,3.900000e+02,4.500000e+02,420.0
vps-51,390.0000,650.0000,520.0
tmc-2,212.50000,390.00000,301.25
B0416.2,4.500000e+02,5.100000e+02,480.0
B0416.3,5.100000e+02,5.750000e+02,542.5
B0416.4,4.500000e+02,5.100000e+02,480.0
B0416.5,155.0000,390.0000,272.5
B0416.7,3.900000e+02,4.500000e+02,420.0
B0432.1,3.300000e+02,3.900000e+02,360.0
djr-1.1,155.0000,650.0000,402.5
mrpl-41,155.0000,212.5000,183.75
misc-1,155.0000,450.0000,302.5
B0432.7,212.50000,270.00000,241.25
B0432.8,212.500000,510.000000,361.25
B0432.9,155.00000,330.00000,242.5
B0432.10,212.50000,510.00000,361.25
B0432.13,330.00000,510.00000,420.0
B0454.6,212.500000,650.000000,431.25
B0454.8,510.0000000,650.0000000,580.0
B0454.9,390.00000,510.00000,450.0
B0478.3,1.550000e+02,5.750000e+02,365.0
cdk-11.1,390.00000,650.00000,520.0
B0495.5,450.0000,575.0000,512.5
moa-2,212.50000,510.00000,361.25
B0495.7,330.0000,650.0000,490.0
B0495.8,330.0000,650.0000,490.0
B0495.9,510.0000,575.0000,542.5
B0496.1,1.550000e+02,3.300000e+02,242.5
B0496.2,3.300000e+02,4.500000e+02,390.0
B0496.6,3.900000e+02,5.750000e+02,482.5
valv-1,450.000000,510.000000,480.0
tes-1,575.000000,650.000000,612.5
B0507.1,390.000000,650.000000,520.0
B0507.2,450.00000,650.00000,550.0
B0507.3,1.550000e+02,5.100000e+02,332.5
B0507.7,390.000000,510.000000,450.0
B0507.8,2.700000e+02,5.100000e+02,390.0
B0507.9,1.550000e+02,2.125000e+02,183.75
B0507.10,390.000000,510.000000,450.0
B0511.2,330.00000,575.00000,452.5
cutl-14,155.000000,650.000000,402.5
B0511.6,270.0000,450.0000,360.0
B0511.7,155.00000,650.00000,402.5
cdc-26,212.5000,650.0000,431.25
B0511.11,1.550000e+02,2.125000e+02,183.75
B0511.12,390.0000,510.0000,450.0
B0511.13,212.50000,270.00000,241.25
B0524.6,2.125000e+02,3.300000e+02,271.25
scl-23,450.0000000,510.0000000,480.0
B0545.4,1.550000e+02,4.500000e+02,302.5
mai-2,450.0000,575.0000,512.5
otub-4,450.0000,575.0000,512.5
B0546.3,1.550000e+02,5.750000e+02,365.0
B0546.4,390.00000,650.00000,520.0
B0554.1,155.0000000,510.0000000,332.5
B0554.2,3.300000e+02,3.900000e+02,360.0
B0554.7,1.550000e+02,5.100000e+02,332.5
B0563.1,2.125000e+02,6.500000e+02,431.25
B0563.5,4.500000e+02,5.100000e+02,480.0
B0563.6,390.0000000,575.0000000,482.5
B0563.7,4.500000e+02,5.100000e+02,480.0
B0563.8,155.000000,510.000000,332.5
BE0003N10.1,212.50000,650.00000,431.25
chin-1,575.00000,650.00000,612.5
BE0003N10.3,212.500000,270.000000,241.25
C01B7.3,2.125000e+02,3.300000e+02,271.25
C01B7.5,212.5000000,510.0000000,361.25
C01B10.3,3.900000e+02,4.500000e+02,420.0
C01B10.4,390.000000,650.000000,520.0
C01B10.6,330.00000,390.00000,360.0
C01B10.8,155.00000,650.00000,402.5
C01B10.9,330.00000,575.00000,452.5
C01B10.10,155.000000,575.000000,365.0
gmeb-1,510.0000,575.0000,542.5
best-3,155.000000,650.000000,402.5
osta-1,3.900000e+02,4.500000e+02,420.0
best-4,1.550000e+02,6.500000e+02,402.5
C01B12.8,212.50000,510.00000,361.25
C01C4.3,450.0000000,575.0000000,512.5
C01C10.2,155.00000,650.00000,402.5
acl-12,330.0000,450.0000,390.0
C01F1.1,575.0000,650.0000,612.5
sco-1,270.00000,450.00000,360.0
C01F1.3,270.00000,510.00000,390.0
C01F1.4,450.000000,510.000000,480.0
C01F1.5,212.5000000,575.0000000,393.75
C01F1.6,450.00000,575.00000,512.5
rga-6,1.550000e+02,5.750000e+02,365.0
C01G5.5,575.00000,650.00000,612.5
ddi-1,330.00000,650.00000,490.0
C01G5.7,450.0000000,510.0000000,480.0
fan-1,212.5000,450.0000,331.25
C01G5.9,575.000000,650.000000,612.5
C01G8.1,330.000000,510.000000,420.0
hpo-32,575.000000,650.000000,612.5
srbc-32,1.550000e+02,2.125000e+02,183.75
C02B8.1,2.700000e+02,6.500000e+02,460.0
fbxc-38,2.125000e+02,3.900000e+02,301.25
C02B8.3,5.750000e+02,6.500000e+02,612.5
frpr-1,3.900000e+02,5.100000e+02,450.0
C02B8.6,155.00000,510.00000,332.5
C02B8.7,4.500000e+02,5.100000e+02,480.0
ivd-1,450.00000,510.00000,480.0
snpn-1,330.00000,575.00000,452.5
C02B10.3,510.00000,575.00000,542.5
C02B10.4,212.50000,650.00000,431.25
C02B10.5,155.0000,650.0000,402.5
slc-17.3,1.550000e+02,5.750000e+02,365.0
sup-18,212.5000000,510.0000000,361.25
acdh-6,212.5000000,575.0000000,393.75
C02D5.2,155.00000,510.00000,332.5
gsto-2,4.500000e+02,5.100000e+02,480.0
C02E7.6,3.826470e+02,6.292087e+02,505.92785000000003
C02E7.7,575.00000,650.00000,612.5
C02E7.10,3.300000e+02,3.900000e+02,360.0
nra-4,330.0000,390.0000,360.0
C02F5.2,330.00000,510.00000,420.0
C02F5.3,390.0000,510.0000,450.0
cids-1,212.50000,650.00000,431.25
C02F5.5,155.0000000,510.0000000,332.5
henn-1,390.00000,510.00000,450.0
fbxl-1,155.00000,510.00000,332.5
C02F5.10,270.000000,450.000000,360.0
C02F5.12,330.0000,650.0000,490.0
C02F5.13,510.00000,575.00000,542.5
snet-1,575.00000,650.00000,612.5
C02F12.5,2.125000e+02,2.700000e+02,241.25
tag-278,212.5000,390.0000,301.25
C02F12.8,390.00000,510.00000,450.0
C02G6.1,1.550000e+02,3.900000e+02,272.5
fbxa-105,1.55000e+02,5.75000e+02,365.0
npr-19,5.100000e+02,5.750000e+02,542.5
C03A7.2,3.900000e+02,5.100000e+02,450.0
srt-65,3.900000e+02,4.500000e+02,420.0
ugt-51,510.000000,575.000000,542.5
C03A7.12,5.750000e+02,6.500000e+02,612.5
C03B1.1,1.550000e+02,2.700000e+02,212.5
C03B1.2,1.550000e+02,5.750000e+02,365.0
C03B1.3,4.500000e+02,5.100000e+02,480.0
C03B1.4,2.700000e+02,3.900000e+02,330.0
C03B1.5,575.0000000,650.0000000,612.5
C03B1.7,575.000000,650.000000,612.5
C03B1.10,4.500000e+02,5.100000e+02,480.0
C03B1.13,4.500000e+02,6.500000e+02,550.0
C03B1.14,3.300000e+02,3.900000e+02,360.0
C03B8.2,212.5000000,270.0000000,241.25
C03B8.3,330.000000,575.000000,452.5
kcnl-3,5.100000e+02,5.750000e+02,542.5
C03F11.2,4.500000e+02,6.500000e+02,550.0
scav-1,155.000000,650.000000,402.5
C03F11.4,450.0000000,575.0000000,512.5
sdha-1,450.0000,650.0000,550.0
nspc-7,4.500000e+02,5.100000e+02,480.0
C03G6.5,510.000000,575.000000,542.5
C03G6.6,1.550000e+02,6.500000e+02,402.5
nhr-147,5.750000e+02,6.500000e+02,612.5
nhr-148,212.5000000,650.0000000,431.25
nhr-149,1.550000e+02,4.500000e+02,302.5
cyp-35A2,212.5000000,650.0000000,431.25
C03G6.17,575.000000,650.000000,612.5
clec-10,1.550000e+02,4.500000e+02,302.5
nstp-4,450.0000,575.0000,512.5
C03H5.3,450.0000,575.0000,512.5
C03H5.4,3.300000e+02,3.900000e+02,360.0
C03H5.5,212.50000,650.00000,431.25
C03H5.7,3.300000e+02,5.750000e+02,452.5
tbc-6,450.00000,510.00000,480.0
srz-60,155.000000,212.500000,183.75
lgc-9,1.550000e+02,6.500000e+02,402.5
pdhb-1,450.0000,650.0000,550.0
C04C3.4,270.0000000,390.0000000,330.0
pac-1,510.00000,575.00000,542.5
srsx-18,155.00000000,510.00000000,332.5
C04E6.7,4.500000e+02,5.750000e+02,512.5
C04E6.8,4.500000e+02,5.100000e+02,480.0
C04E6.11,155.00000,390.00000,272.5
C04E6.12,270.000000,450.000000,360.0
C04E6.13,1.550000e+02,5.100000e+02,332.5
C04E7.1,4.500000e+02,5.100000e+02,480.0
sor-3,330.0000,650.0000,490.0
C04E7.3,155.00000,390.00000,272.5
C04E7.4,510.00000,575.00000,542.5
C04E12.2,1.550000e+02,2.125000e+02,183.75
C04E12.5,5.100000e+02,5.750000e+02,542.5
scrm-3,155.000000,390.000000,272.5
C04F5.2,4.500000e+02,5.100000e+02,480.0
srab-1,3.300000e+02,3.900000e+02,360.0
ugt-63,4.500000e+02,5.100000e+02,480.0
C04F5.8,155.0000,510.0000,332.5
C04F5.9,330.000000,650.000000,490.0
C04G6.2,212.5000000,450.0000000,331.25
C04G6.4,390.00000,510.00000,450.0
C04G6.5,155.000000,575.000000,365.0
C04G6.6,3.900000e+02,5.100000e+02,450.0
C04G6.7,4.500000e+02,5.750000e+02,512.5
C04G6.10,510.000000,575.000000,542.5
C05C8.1,450.0000,575.0000,512.5
C05C8.2,390.0000,650.0000,520.0
C05C8.5,212.500000,650.000000,431.25
hpo-9,155.00000,330.00000,242.5
C05C8.7,212.500000,650.000000,431.25
C05C8.8,1.550000e+02,2.125000e+02,183.75
hyls-1,212.5000,450.0000,331.25
madf-11,212.50000,650.00000,431.25
C05D2.8,1.550000e+02,5.750000e+02,365.0
C05D2.10,510.0000,575.0000,542.5
lmp-2,450.000000,650.000000,550.0
C05D9.3,450.00000,650.00000,550.0
C05D9.4,270.00000,450.00000,360.0
C05D9.7,390.0000,650.0000,520.0
C05D9.9,1.550000e+02,6.500000e+02,402.5
attf-4,390.0000,650.0000,520.0
mapk-15,155.000000,450.000000,302.5
wht-1,575.000000,650.000000,612.5
C05D10.4,510.000000,650.000000,580.0
C05D11.1,212.5000,510.0000,361.25
C05D11.5,450.0000,510.0000,480.0
atgl-1,212.50000,575.00000,393.75
C05D11.8,390.000000,650.000000,520.0
C05D11.9,212.5000,650.0000,431.25
mrps-17,155.0000,450.0000,302.5
C05D11.13,155.0000,390.0000,272.5
C05E4.7,450.000000,510.000000,480.0
C05E4.12,155.0000000,450.0000000,302.5
lnp-1,212.50000,330.00000,271.25
C05E11.2,390.0000000,450.0000000,420.0
C05E11.3,155.00000,650.00000,402.5
C05E11.6,2.700000e+02,5.100000e+02,390.0
C05E11.7,390.000000,510.000000,450.0
nhr-76,1.550000e+02,5.100000e+02,332.5
inst-1,212.500000,575.000000,393.75
C06A5.2,2.125000e+02,3.300000e+02,271.25
C06A5.3,330.0000,575.0000,452.5
C06A5.6,330.00000,575.00000,452.5
C06A5.8,510.000000,575.000000,542.5
C06A6.2,390.00000,510.00000,450.0
mvb-12,450.0000,510.0000,480.0
C06A6.4,212.500000,575.000000,393.75
erp-44.2,212.50000,650.00000,431.25
C06A6.7,5.750000e+02,6.500000e+02,612.5
mthf-1,212.50000,650.00000,431.25
snpc-1.1,330.0000,650.0000,490.0
C06A8.3,212.500,270.000,241.25
spdl-1,155.00000,330.00000,242.5
C06A8.6,4.500000e+02,5.100000e+02,480.0
C06A8.8,450.000000,510.000000,480.0
C06E1.1,270.0000,650.0000,460.0
doxa-1,270.000000,450.000000,360.0
fip-3,1.550000e+02,6.500000e+02,402.5
ztf-30,575.000000,650.000000,612.5
C06E1.9,510.00000,575.00000,542.5
rha-2,450.00000,650.00000,550.0
C06E1.11,270.000000,575.000000,422.5
C06E2.1,212.5000000,510.0000000,361.25
C06E2.5,155.00000,390.00000,272.5
C06E4.2,330.00000,450.00000,390.0
C06E4.3,5.750000e+02,6.500000e+02,612.5
glb-2,3.300000e+02,3.900000e+02,360.0
sams-3,155.00000,650.00000,402.5
C06E7.2,155.000000,650.000000,402.5
sams-4,155.0000,450.0000,302.5
C06E7.4,155.00000,270.00000,212.5
C06E8.5,1.550000e+02,6.500000e+02,402.5
C06G1.1,390.0000000,510.0000000,450.0
C06G1.2,1.550000e+02,6.500000e+02,402.5
ain-1,155.0000,575.0000,365.0
C06G3.3,5.750000e+02,6.500000e+02,612.5
C06G3.5,155.0000,450.0000,302.5
C06G3.6,510.0000,650.0000,580.0
trxr-1,155.0000,650.0000,402.5
C06G3.8,575.00000,650.00000,612.5
ufl-1,390.0000,650.0000,520.0
C06G4.1,390.00000,575.00000,482.5
C06G4.4,2.125000e+02,3.300000e+02,271.25
npr-17,4.500000e+02,5.750000e+02,512.5
C07A12.2,1.550000e+02,5.750000e+02,365.0
C07A12.7,212.5000,270.0000,241.25
C07D8.6,270.00000,330.00000,300.0
C07D10.1,155.000000,450.000000,302.5
bath-44,330.00000,510.00000,420.0
C07D10.5,390.0000,650.0000,520.0
C07F11.2,155.0000000,450.0000000,302.5
irg-1,5.100000e+02,5.750000e+02,542.5
C07G3.8,1.550000e+02,2.125000e+02,183.75
ugt-64,3.300000e+02,6.500000e+02,490.0
C07G3.10,2.700000e+02,3.300000e+02,300.0
cls-1,155.000000,450.000000,302.5
C07H6.4,212.5000,510.0000,361.25
C07H6.9,270.000000,650.000000,460.0
C08A9.3,3.300000e+02,3.900000e+02,360.0
C08A9.6,155.000000,575.000000,365.0
sdz-2,155.000000,450.000000,302.5
C08A9.8,155.0000000,575.0000000,365.0
C08A9.9,3.900000e+02,4.500000e+02,420.0
bath-15,510.000000,575.000000,542.5
cyk-7,1.550000e+02,3.900000e+02,272.5
bath-33,5.100000e+02,5.750000e+02,542.5
fbxa-163,4.500000e+02,5.100000e+02,480.0
fbxa-158,1.550000e+02,3.900000e+02,272.5
fbxb-13,155.00000,330.00000,242.5
math-4,330.0000,450.0000,390.0
C08F1.6,155.0000,270.0000,212.5
C08F1.8,212.50000,450.00000,331.25
C08F1.10,390.0000,650.0000,520.0
fbxc-48,212.5000000,650.0000000,431.25
C08G5.6,5.100000e+02,5.750000e+02,542.5
C08G9.1,575.0000,650.0000,612.5
C08G9.2,1.550000e+02,5.750000e+02,365.0
C09B7.2,212.50000,450.00000,331.25
C09B8.3,1.550000e+02,5.100000e+02,332.5
C09B8.4,155.00000,575.00000,365.0
C09B8.5,155.00000,650.00000,402.5
C09B8.8,5.100000e+02,5.750000e+02,542.5
C09B9.1,212.5000000,650.0000000,431.25
C09B9.2,2.700000e+02,3.300000e+02,300.0
C09B9.7,4.500000e+02,5.100000e+02,480.0
C09D4.1,575.000000,650.000000,612.5
C09D4.2,270.00000,650.00000,460.0
C09D4.3,155.0000000,510.0000000,332.5
C09D4.4,330.00000,390.00000,360.0
srxa-5,3.900000e+02,4.500000e+02,420.0
C09E7.4,575.0000,650.0000,612.5
C09E7.5,1.550000e+02,2.125000e+02,183.75
C09E7.7,450.00000,650.00000,550.0
C09E7.8,5.750000e+02,6.500000e+02,612.5
C09E8.1,155.000000,450.000000,302.5
lips-7,1.550000e+02,4.500000e+02,302.5
mlt-10,330.00000,575.00000,452.5
C09F5.1,155.00000,575.00000,365.0
orai-1,155.0000,330.0000,242.5
C09F5.3,3.900000e+02,5.750000e+02,482.5
pkg-2,155.00000,510.00000,332.5
ceh-53,270.000000,575.000000,422.5
tsg-101,390.000000,575.000000,482.5
catp-3,212.5000000,575.0000000,393.75
C09H5.7,5.100000e+02,6.500000e+02,580.0
C10A4.1,5.100000e+02,5.750000e+02,542.5
C10A4.3,390.000000,510.000000,450.0
C10A4.4,3.300000e+02,3.900000e+02,360.0
gad-2,5.750000e+02,6.500000e+02,612.5
C10A4.7,3.900000e+02,4.500000e+02,420.0
C10B5.1,510.000000,575.000000,542.5
C10B5.3,212.5000000,510.0000000,361.25
C10E2.1,3.900000e+02,5.100000e+02,450.0
C10E2.2,390.000000,510.000000,450.0
C10E2.4,5.100000e+02,5.750000e+02,542.5
mct-6,155.0000,330.0000,242.5
cpg-4,212.50000,575.00000,393.75
mcp-1,212.5000,450.0000,331.25
C10F3.7,212.500000,575.000000,393.75
egal-1,155.00000,390.00000,272.5
C10G8.2,4.500000e+02,5.100000e+02,480.0
C10G8.3,1.550000e+02,5.750000e+02,365.0
C10G8.4,4.500000e+02,5.100000e+02,480.0
C10G8.8,155.000000,575.000000,365.0
C10G11.6,5.100000e+02,5.750000e+02,542.5
chdp-1,390.000,575.000,482.5
spch-2,390.0000000,450.0000000,420.0
viln-1,330.00000,575.00000,452.5
ugt-25,5.750000e+02,6.500000e+02,612.5
ugt-28,270.000000,575.000000,422.5
ugt-27,3.300000e+02,5.100000e+02,420.0
ugt-26,510.00000,575.00000,542.5
C10H11.7,1.550000e+02,2.125000e+02,183.75
mlst-8,155.00000,390.00000,272.5
kca-1,575.000000,650.000000,612.5
asp-9,450.0000000,510.0000000,480.0
C11D2.3,1.550000e+02,3.300000e+02,242.5
C11D2.4,155.00000,510.00000,332.5
C11D2.7,450.0000,575.0000,512.5
tiam-1,450.00000,510.00000,480.0
nhr-152,330.00000,650.00000,490.0
C12D5.3,1.550000e+02,4.500000e+02,302.5
C12D5.4,5.100000e+02,5.750000e+02,542.5
C12D5.5,3.300000e+02,3.900000e+02,360.0
cyp-33A1,390.00000,510.00000,450.0
sre-11,3.300000e+02,3.900000e+02,360.0
C12D12.1,450.000000,510.000000,480.0
C12D12.3,450.00000,650.00000,550.0
C12D12.4,4.500000e+02,5.100000e+02,480.0
sox-4,155.000000,575.000000,365.0
C13A2.3,1.550000e+02,4.500000e+02,302.5
C13A2.4,5.750000e+02,6.500000e+02,612.5
C13A2.5,4.500000e+02,5.750000e+02,512.5
C13A2.7,4.500000e+02,5.100000e+02,480.0
C13A2.11,3.900000e+02,5.100000e+02,450.0
C13A10.1,3.300000e+02,5.100000e+02,420.0
C13A10.2,450.0000000,510.0000000,480.0
C13B9.2,5.100000e+02,5.750000e+02,542.5
copd-1,575.0000,650.0000,612.5
pdfr-1,510.00000,650.00000,580.0
ugt-7,4.500000e+02,5.100000e+02,480.0
C13E3.1,212.50000,390.00000,301.25
C13F10.1,155.00000,510.00000,332.5
kxd-1,212.50000,650.00000,431.25
soap-1,155.00000,650.00000,402.5
C13F10.5,510.00000,575.00000,542.5
C13F10.6,155.00000,575.00000,365.0
C13F10.7,390.0000,650.0000,520.0
C13G5.2,2.125000e+02,6.500000e+02,431.25
C14A11.2,390.00000,510.00000,450.0
C14A11.5,5.100000e+02,6.500000e+02,580.0
C14A11.6,155.000000,575.000000,365.0
C14B9.2,212.5000,270.0000,241.25
C14B9.3,510.000000,575.000000,542.5
C14B9.8,155.0000,575.0000,365.0
C14B9.10,575.0000,650.0000,612.5
C14C6.2,3.300000e+02,3.900000e+02,360.0
C14C6.5,510.0000000,575.0000000,542.5
C14C11.1,3.900000e+02,4.500000e+02,420.0
C14C11.2,4.500000e+02,5.100000e+02,480.0
hex-2,155.000000,450.000000,302.5
C14C11.4,5.750000e+02,6.500000e+02,612.5
C14C11.7,330.00000,450.00000,390.0
C14E2.1,4.500000e+02,5.100000e+02,480.0
C14E2.5,4.500000e+02,5.100000e+02,480.0
dct-1,330.0000,450.0000,390.0
sfxn-2,270.00000,510.00000,390.0
got-2.2,450.00000,650.00000,550.0
lrch-1,390.0000,510.0000,450.0
C14F11.6,155.00000,575.00000,365.0
C14F11.7,212.50000,450.00000,331.25
C15B12.1,155.000000,450.000000,302.5
C15B12.2,1.550000e+02,6.500000e+02,402.5
C15B12.4,450.00000000,510.00000000,480.0
actl-1,450.00000,510.00000,480.0
C15B12.8,1.550000e+02,6.500000e+02,402.5
syx-6,510.00000,575.00000,542.5
C15C7.5,212.50000,575.00000,393.75
C15C7.6,155.000000,390.000000,272.5
C15C7.7,510.00000,575.00000,542.5
C15F1.1,450.0000000,510.0000000,480.0
C15F1.2,1.550000e+02,6.500000e+02,402.5
C15F1.5,155.00000,270.00000,212.5
C15F1.8,2.700000e+02,6.500000e+02,460.0
C15H9.2,510.000000,575.000000,542.5
C15H9.3,1.550000e+02,4.500000e+02,302.5
C15H9.4,155.0000,650.0000,402.5
C15H9.5,575.0000,650.0000,612.5
kynu-1,5.100000e+02,6.500000e+02,580.0
C15H9.9,1.550569e+02,4.499431e+02,302.5
C15H9.11,212.500000,450.000000,331.25
smrc-1,330.00000,650.00000,490.0
C16A3.2,575.00000,650.00000,612.5
C16A3.4,155.0000,510.0000,332.5
C16A3.5,212.500,650.000,431.25
C16A3.6,155.0000,390.0000,272.5
thoc-2,155.0000,390.0000,272.5
oatr-1,330.00000,510.00000,420.0
C16A11.2,155.00000,330.00000,242.5
C16A11.3,390.000000,650.000000,520.0
C16A11.4,270.000000,575.000000,422.5
C16A11.5,155.000000,650.000000,402.5
fbxc-44,1.550000e+02,5.750000e+02,365.0
C16B8.2,155.000000,650.000000,402.5
C16B8.3,212.500000,575.000000,393.75
C16B8.4,330.00000,450.00000,390.0
math-15,1.550000e+02,2.125000e+02,183.75
